Model,Accuracy,Precision,Sensitivity,Specificity,TPR,FNR,FPR,TNR,F1 score,Pearsonr correlation,P vale,Gain
original LSTM,0.6545454545454545,0.6176470588235294,0.7777777777777778,0.5357142857142857,0.7777777777777778,0.2222222222222222,0.4642857142857143,0.5357142857142857,0.6885245901639344,0.3225806720537667,0.016307040474936065,0.5171957671957674
